id;gen;sp;ssp;en;rec;cnt;loc;lat;lng;alt;type;url;file;file-name;time;date;Scientifique_name;Species;Number_recording;Nb_with_others;Nb_with_loc;Nb_with_cnt;order;family;genus
561046;Saxicola;rubetra;;Whinchat;Thomas Bergman;Sweden;Fjärdsätter, Delsbo, Hälsingland;61.8331;16.5514;50;male, song;//xeno-canto.org/561046;https://xeno-canto.org/561046/download;XC561046-Buskskvätta_sång_Fjärdsätter_20200523_0705_AA_redigerad_202005.mp3;07:05;23/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
561034;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;mimicry/imitation, song;//xeno-canto.org/561034;https://xeno-canto.org/561034/download;XC561034-Buskskvätta_12.mp3;06:00;22/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
561022;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/561022;https://xeno-canto.org/561022/download;XC561022-Buskskvätta_11.mp3;06:00;22/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
560112;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/560112;https://xeno-canto.org/560112/download;XC560112-Buskskvätta_10.mp3;08:00;21/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
560111;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Hössjö, Umeå, Västerbottens län;63.7797;19.8571;80;song;//xeno-canto.org/560111;https://xeno-canto.org/560111/download;XC560111-Buskskvätta_09.mp3;08:00;21/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
559747;Saxicola;rubetra;;Whinchat;Ruslan Mazuryk;Ukraine;Toky, Pidvolochys'kyi district, Ternopil's'ka oblast;49.634;26.2213;?;male, song;//xeno-canto.org/559747;https://xeno-canto.org/559747/download;XC559747-MVI_2048.mp3;19:15;17/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
558308;Saxicola;rubetra;;Whinchat;Ireneusz Oleksik;Poland;Tychy, Tychy, śląskie;50.1506;18.9369;280;song;//xeno-canto.org/558308;https://xeno-canto.org/558308/download;XC558308-pokląskwa Wilkowyje 14.05.2020   19.39.mp3;19:39;14/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
558303;Saxicola;rubetra;;Whinchat;Ireneusz Oleksik;Poland;Tychy, Tychy, śląskie;50.1506;18.9369;280;song;//xeno-canto.org/558303;https://xeno-canto.org/558303/download;XC558303-pokląskwa Wilkowyje 14.05.2020   19.26.mp3;19:26;14/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
558299;Saxicola;rubetra;;Whinchat;Ireneusz Oleksik;Poland;Tychy, Tychy, śląskie;50.1506;18.9369;280;song;//xeno-canto.org/558299;https://xeno-canto.org/558299/download;XC558299-pokląskwa Wilkowyje 14.05.2020   19.37.mp3;19:37;14/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
558298;Saxicola;rubetra;;Whinchat;Ireneusz Oleksik;Poland;Tychy, Tychy, śląskie;50.1506;18.9369;280;song;//xeno-canto.org/558298;https://xeno-canto.org/558298/download;XC558298-pokląskwa Wilkowyje 14.05.2020  19.32.mp3;19:32;14/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
557484;Saxicola;rubetra;;Whinchat;Jarek Matusiak;Poland;Biebrza and Narew Valley;53.6171;22.9834;110;male, song, wings;//xeno-canto.org/557484;https://xeno-canto.org/557484/download;XC557484-JAREK-MATUSIAK-A-628 (2) pokląskwa2.mp3;05:00;12/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
557483;Saxicola;rubetra;;Whinchat;Jarek Matusiak;Poland;Biebrza and Narew Valley;53.6171;22.9834;110;male, song, subsong, wings;//xeno-canto.org/557483;https://xeno-canto.org/557483/download;XC557483-JAREK-MATUSIAK-A-625 (2) pokląskwa.mp3;05:00;12/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
557482;Saxicola;rubetra;;Whinchat;Jarek Matusiak;Poland;Biebrza and Narew Valley;53.6171;22.9834;110;female, flight call, male, song, subsong, wings;//xeno-canto.org/557482;https://xeno-canto.org/557482/download;XC557482-JAREK-MATUSIAK-A-655 (3) pokląskwa.mp3;05:00;12/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
555191;Saxicola;rubetra;;Whinchat;Bodo Sonnenburg;Germany;Dahme-Spreewald (near  Bestensee), Brandenburg;52.2339;13.684;40;adult, male, song;//xeno-canto.org/555191;https://xeno-canto.org/555191/download;XC555191-braunkehl0609.mp3;06:09;08/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
554940;Saxicola;rubetra;;Whinchat;Dare Šere;Slovenia;Koslerjev gozd, Črna vas, Lj. barje, Ljubljana;45.9939;14.5003;280;adult, male, song;//xeno-canto.org/554940;https://xeno-canto.org/554940/download;XC554940-200507_0542 S.rubetra.mp3;10:00;07/05/2020;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
543971;Saxicola;rubetra;;Whinchat;Mikael Litsgård;Sweden;Vasstjärnen, Holmsjöarna, Borlänge;60.4384;15.5632;110;mimicry/imitation, song;//xeno-canto.org/543971;https://xeno-canto.org/543971/download;XC543971-190518_0232-Saxicola rubetra.mp3;02:32;18/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
543968;Saxicola;rubetra;;Whinchat;Mikael Litsgård;Sweden;Vasstjärnen, Holmsjöarna, Borlänge;60.4384;15.5632;110;song;//xeno-canto.org/543968;https://xeno-canto.org/543968/download;XC543968-190518_0227-Saxicola rubetra.mp3;02:27;18/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
531098;Saxicola;rubetra;;Whinchat;Mikael Litsgård;Sweden;Vasstjärnen, Holmsjöarna, Borlänge;60.4384;15.5632;110;mimicry/imitation, song;//xeno-canto.org/531098;https://xeno-canto.org/531098/download;XC531098-170604_0340-Saxicola rubetra.mp3;03:40;04/06/2017;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
520004;Saxicola;rubetra;;Whinchat;Leif Arvidsson;Sweden;Östen, Västergötland;58.5651;13.9253;70;male, song;//xeno-canto.org/520004;https://xeno-canto.org/520004/download;XC520004-Buskskvätta-sång-Östen Vg-1965-05-18.mp3;00:00;18/05/1965;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
519962;Saxicola;rubetra;;Whinchat;Leif Arvidsson;Sweden;Hornborgasjön, Västra Götalands län;58.3217;13.5522;120;adult, male, song;//xeno-canto.org/519962;https://xeno-canto.org/519962/download;XC519962-Buskskvätta-sång-Almeö, Hornborgasjön Vg-1975-06-16.mp3;00:00;16/06/1975;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
519960;Saxicola;rubetra;;Whinchat;Leif Arvidsson;Sweden;Hornborgasjön, Västra Götalands län;58.3217;13.5522;120;adult, male, song;//xeno-canto.org/519960;https://xeno-canto.org/519960/download;XC519960-Buskskvätta-sång-Almeö, Hornborgasjön Vg-1968-06-17.mp3;00:00;17/06/1968;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
509689;Saxicola;rubetra;;Whinchat;Romuald Mikusek;Poland;Lawki Swamp, Biebrzanski NP, Gmina Trzcianne (near  Stójka), moniecki, podlaskie;53.2854;22.5764;100;male, song;//xeno-canto.org/509689;https://xeno-canto.org/509689/download;XC509689-190428_0954_Sax.rube.mp3;13:27;28/04/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500400;Saxicola;rubetra;;Whinchat;Olivier SWIFT;France;Carentan les Marais, Manche, Normandie;49.285;-1.2155;0;song;//xeno-canto.org/500400;https://xeno-canto.org/500400/download;XC500400-SAXRUB_190505_4976_MaisonOrmes50_1ere_piece-Rigault.mp3;07:30;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500399;Saxicola;rubetra;;Whinchat;Olivier SWIFT, Maéva DUFOUR;France;Carentan les Marais, Manche, Normandie;49.2522;-1.1837;0;song;//xeno-canto.org/500399;https://xeno-canto.org/500399/download;XC500399-SAXRUB_190506_4998_Peneme50_indNNE.mp3;10:00;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500398;Saxicola;rubetra;;Whinchat;Olivier SWIFT, Maéva DUFOUR;France;Carentan les Marais, Manche, Normandie;49.2537;-1.1801;0;song;//xeno-canto.org/500398;https://xeno-canto.org/500398/download;XC500398-SAXRUB_190506_4997_Peneme50_indNord.mp3;09:30;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500397;Saxicola;rubetra;;Whinchat;Olivier SWIFT, Maéva DUFOUR;France;Graignes-Mesnil-Angot, Manche, Normandie;49.246;-1.1764;0;song;//xeno-canto.org/500397;https://xeno-canto.org/500397/download;XC500397-SAXRUB_190506_4996_Peneme50_Ind_droite.mp3;09:00;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500396;Saxicola;rubetra;;Whinchat;Olivier SWIFT, Maéva DUFOUR;France;Graignes-Mesnil-Angot, Manche, Normandie;49.2449;-1.1736;0;song;//xeno-canto.org/500396;https://xeno-canto.org/500396/download;XC500396-SAXRUB_190505_4980_Peneme50_ind2.mp3;09:30;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
500395;Saxicola;rubetra;;Whinchat;Olivier SWIFT, Maéva DUFOUR;France;Graignes-Mesnil-Angot, Manche, Normandie;49.2438;-1.1738;0;song;//xeno-canto.org/500395;https://xeno-canto.org/500395/download;XC500395-SAXRUB_190505_4978_Peneme50_ind1.mp3;09:00;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
486797;Saxicola;rubetra;;Whinchat;AUDEVARD Aurélien;France;Valloire, Savoie, Auvergne-Rhône-Alpes;45.0848;6.4558;2200;alarm call;//xeno-canto.org/486797;https://xeno-canto.org/486797/download;XC486797-Tarier des pres alarm poussin envol 12072019 - Valloire.mp3;14:00;12/07/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
484704;Saxicola;rubetra;;Whinchat;Ruslan Mazuryk;Ukraine;Toky, Pidvolochys'kyi district, Ternopil's'ka oblast;49.634;26.2213;?;male, song;//xeno-canto.org/484704;https://xeno-canto.org/484704/download;XC484704-MVI_0873.mp3;18:30;23/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
483246;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Ekmans, Umeå, Västerbottens län;63.8011;20.2557;10;alarm call;//xeno-canto.org/483246;https://xeno-canto.org/483246/download;XC483246-Buskskvätta_06.mp3;10:00;25/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
480687;Saxicola;rubetra;;Whinchat;Alain Verneau;France;Auvers, Manche, Normandie;49.3019;-1.3259;0;call;//xeno-canto.org/480687;https://xeno-canto.org/480687/download;XC480687-tariers des prés alarm call541.mp3;14:00;11/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
480686;Saxicola;rubetra;;Whinchat;Alain Verneau;France;Auvers, Manche, Normandie;49.3019;-1.3259;0;alarm call;//xeno-canto.org/480686;https://xeno-canto.org/480686/download;XC480686-tarier des prés alarm call.mp3;14:00;11/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
479624;Saxicola;rubetra;;Whinchat;Elias A. Ryberg;Norway;Stange, Hedmark;60.7225;11.1095;150;song;//xeno-canto.org/479624;https://xeno-canto.org/479624/download;XC479624-Buskskvett XC Starene Ilseng Elias A. Ryberg20190607225542_071.mp3;22:55;07/06/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
477612;Saxicola;rubetra;;Whinchat;Étienne Leroy;Poland;Gmina Narewka (near  Olchówka), hajnowski, podlaskie;52.8521;23.8232;150;song;//xeno-canto.org/477612;https://xeno-canto.org/477612/download;XC477612-190505-Tarier des prés@Narewka.mp3;12:00;05/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
477508;Saxicola;rubetra;;Whinchat;Stephan Risch;Germany;D, B, Spandau, Eiskellerwiesen;52.5853;13.1308;30;song;//xeno-canto.org/477508;https://xeno-canto.org/477508/download;XC477508-190520_0755 1339. Braunkehlchen. D, Berlin, Spandau, Eiskellerwiesen. Stephan Risch..mp3;13:39;20/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476887;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476887;https://xeno-canto.org/476887/download;XC476887-Tarier des pres chant ++.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476886;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476886;https://xeno-canto.org/476886/download;XC476886-Tarier des pres chant 4 + et rale des genets male 13.mp3;04:00;25/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476885;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476885;https://xeno-canto.org/476885/download;XC476885-Tarier des pres chant ++ 2.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476883;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476883;https://xeno-canto.org/476883/download;XC476883-Tarier des pres chant + 5.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476882;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476882;https://xeno-canto.org/476882/download;XC476882-Tarier des pres chant 3.mp3;04:00;25/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476881;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476881;https://xeno-canto.org/476881/download;XC476881-Tarier des pres chant + 4.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476878;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476878;https://xeno-canto.org/476878/download;XC476878-Tarier des pres chant 1.mp3;04:00;25/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476877;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476877;https://xeno-canto.org/476877/download;XC476877-Tarier des pres chant + 3.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476875;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Soulaire-et-Bourg, Maine-et-Loire, Pays de la Loire;47.5617;-0.5395;20;song;//xeno-canto.org/476875;https://xeno-canto.org/476875/download;XC476875-Tarier des pres chant + 2.mp3;04:00;26/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
476622;Saxicola;rubetra;;Whinchat;Helge Malmgren;Sweden;Ale Municipality, Västra Götalands län;58.0323;12.2827;60;song;//xeno-canto.org/476622;https://xeno-canto.org/476622/download;XC476622-Buskskvätta(0059).mp3;04:30;22/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
475217;Saxicola;rubetra;;Whinchat;Ulf Elman;Sweden;Angarnsjöängen, Vallentuna, Stockholm County;59.5545;18.1827;20;song;//xeno-canto.org/475217;https://xeno-canto.org/475217/download;XC475217-190511_14 Buskskvätta.mp3;11:09;11/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
475056;Saxicola;rubetra;;Whinchat;Lars Edenius;Sweden;Stöcke, Umeå, Västerbottens län;63.7413;20.1932;40;song;//xeno-canto.org/475056;https://xeno-canto.org/475056/download;XC475056-Buskskvätta_05.mp3;09:00;17/05/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
472051;Saxicola;rubetra;;Whinchat;Stanislas Wroza;France;Rogliano, Haute-Corse, Corse;42.965;9.4512;0;alarm call, call;//xeno-canto.org/472051;https://xeno-canto.org/472051/download;XC472051-2019-04-16 MAccinagio Tarier des pres tak explosif +.mp3;07:00;16/04/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
469967;Saxicola;rubetra;;Whinchat;Olivier SWIFT;France;Graignes-Mesnil-Angot, Manche, Normandie;49.2464;-1.1691;10;song;//xeno-canto.org/469967;https://xeno-canto.org/469967/download;XC469967-SAXRUB_190429_4900_BarrePre_ind02.mp3;11:30;29/04/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
469963;Saxicola;rubetra;;Whinchat;Olivier SWIFT;France;Montmartin-en-Graignes, Manche, Normandie;49.2456;-1.1795;0;song;//xeno-canto.org/469963;https://xeno-canto.org/469963/download;XC469963-SAXRUB_190429_4893_Peneme_ind03.mp3;10:00;29/04/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
469782;Saxicola;rubetra;;Whinchat;Piotr Szczypinski;Poland;Gmina Szreńsk, mławski, mazowieckie;53.0218;20.2132;110;male, song;//xeno-canto.org/469782;https://xeno-canto.org/469782/download;XC469782-Saxruberta-s_poland_psz_7.40_190430-7049.mp3;07:30;30/04/2019;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
459874;Saxicola;rubetra;;Whinchat;Mats Rellmar;Sweden;Bjuv, Skåne County;56.0673;13.0125;50;song;//xeno-canto.org/459874;https://xeno-canto.org/459874/download;XC459874-Saxicola rubetra M song Åvarp 150613 c.mp3;07:30;13/06/2015;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
448141;Saxicola;rubetra;;Whinchat;Patrik Åberg;Sweden;Ryholm, Västergötland;58.5731;14.2489;90;song;//xeno-canto.org/448141;https://xeno-canto.org/448141/download;XC448141--Buskskvätta-sång-Ryholm Vg-(2017-05-05 20.41)-LS140689.mp3;20:41;05/05/2017;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
444361;Saxicola;rubetra;;Whinchat;Albert Lastukhin;Russian Federation;Kilemarskiy Rayon, Mari El Republic;56.7188;46.9256;90;song;//xeno-canto.org/444361;https://xeno-canto.org/444361/download;XC444361-Saxicola rubetra 180517_009,AA.MP3;04:00;17/05/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
444359;Saxicola;rubetra;;Whinchat;Albert Lastukhin;Russian Federation;Kilemarskiy Rayon, Mari El Republic;56.7188;46.9256;90;song;//xeno-canto.org/444359;https://xeno-canto.org/444359/download;XC444359-Saxicola rubetra 180517_009,AAB.MP3;04:00;17/05/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
444358;Saxicola;rubetra;;Whinchat;Albert Lastukhin;Russian Federation;Kilemarskiy Rayon, Mari El Republic;56.7188;46.9256;90;song;//xeno-canto.org/444358;https://xeno-canto.org/444358/download;XC444358-Saxicola rubetra 180517_009,AAB+.MP3;04:00;17/05/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
441576;Saxicola;rubetra;;Whinchat;Elias A. Ryberg;Norway;Nes, Ringsaker, County of Hedmark ;60.8106;10.7535;260;song;//xeno-canto.org/441576;https://xeno-canto.org/441576/download;XC441576-Buskskvett XC Nes Bangsberget Elias A. Ryberg20180606123941_309.mp3;12:40;06/06/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
425700;Saxicola;rubetra;;Whinchat;Romuald Mikusek;Poland;Biebrza NP, Gmina Trzcianne (near  Szorce), moniecki, podlaskie;53.2856;22.6054;100;alarm call, male;//xeno-canto.org/425700;https://xeno-canto.org/425700/download;XC425700-180618_0669_poklaskwa.M.mp3;18:00;18/06/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
425696;Saxicola;rubetra;;Whinchat;Romuald Mikusek;Poland;Biebrza NP, Gmina Trzcianne (near  Szorce), moniecki, podlaskie;53.2856;22.6054;100;alarm call, male;//xeno-canto.org/425696;https://xeno-canto.org/425696/download;XC425696-180618_0668_poklaskwa.M.mp3;18:00;18/06/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
421711;Saxicola;rubetra;;Whinchat;Ruslan Mazuryk;Ukraine;Toky, Pidvolochys'kyi district, Ternopil's'ka oblast;49.634;26.2213;?;male, song;//xeno-canto.org/421711;https://xeno-canto.org/421711/download;XC421711-MVI_7852.mp3;19:51;21/06/2018;Saxicola rubetra;Tarier des pr¶?s;309;166;309.0;309.0;Passeriformes;Muscicapidae;Saxicola
